contentid,contenttypeid,serialnum,infoname,infotext,fldgubun,created_at,updated_at
126482,12,1,등산로,공원관리소 - 청암약수터입구 - 돌다방쉼터 - 능선사거리 - 정상 (3.1km<br />* 공원관리소 - 정암사 - 불암체육회 - 깔딱고개 - 정상 (3.2km)<br />* 양지초소 - 천병약수터 - 헬기장 - 깔딱고개 - 정상 (3.8km) <br />* 원자력병원후문 - 삼육대갈림길 - 학도암갈림길 - 헬기장 - 정상 (5.8km),1,2025-09-19 17:00:19,2025-09-19 17:00:19
126482,12,2,입산통제 기간,"[탐방로 통제기간] <br />
[탐방로 통제기간] <br />
(봄가을철 산불조심기간 한시적 등산로구간 통제)<br />
봄철 3월 2일 ~ 4월 30일 <br />
가을철 11월 1일 ~ 12월 15일<br />
-국립공원 11월 15일 ~ 12월 15일(경주,태안해안제외)

※ 통제기간은 기상여건 등을 감안하여 공원별로 일부 조정될 수 있으니 공원탐방 시 해당 공원 홈페이지 공지사항 참고",1,2025-09-19 17:00:19,2025-09-19 17:00:19
126482,12,3,입산통제 구간,"등산로 통제구간안내 <a title=""등산로 통제구간 검색"" href=""http://hiking.kworks.co.kr/sub_map/map_user01.aspx"" target=""_blank"">http://hiking.kworks.co.kr/sub_map/map_user01.aspx</a>

",1,2025-09-19 17:00:19,2025-09-19 17:00:19
126482,12,4,등산로,,1,2025-09-19 17:00:19,2025-09-19 17:00:19
126482,12,5,관광코스안내,"* 하룻길 코스 : 넓은마당→불암산허브공원→좆바위→음바위→학도암→백사마을→산들메수목원→불암사→ 덕릉고개→넓은마당 
<br />
* 나절길 코스 : 강릉→태릉선수촌→조선왕릉전시관,태릉→육군박물관→서울여대박물관→화랑대역사→공릉동백세문→백사마을→노원고개 →제명호→삼육대박물관 ",2,2025-09-19 17:00:19,2025-09-19 17:00:19
126482,12,6,입 장 료,무료,3,2025-09-19 17:00:19,2025-09-19 17:00:19
126482,12,7,화장실,있음,3,2025-09-19 17:00:19,2025-09-19 17:00:19
126482,12,8,한국어 안내서비스,,4,2025-09-19 17:00:19,2025-09-19 17:00:19
2733975,12,0,입 장 료,무료,3,2025-09-19 17:00:19,2025-09-19 17:00:19
2733975,12,1,화장실,있음,3,2025-09-19 17:00:19,2025-09-19 17:00:19
2559938,12,0,화장실,있음,3,2025-09-19 17:00:20,2025-09-19 17:00:20
2559938,12,1,시설이용료,"[놀이기구]<br>
- 일반 7,000원<br>
- 초등 6,000원<br>
[총게임]<br>
- 일반 12,000원<br>
- 초등 10,000원<br>
[패키지1(총게임2회+놀이기구1회)] 24,000원<br>
[패키지2(총게임2회)] 19,000원<br>
[패키지3(총게임1회+놀이기구1회)] 15,000원<br>
[패키지4(놀이기구3회)]<br>
- 일반 18,000원<br>
- 초등 15,000원<br>
※ 이용요금은 변동될 수 있음",3,2025-09-19 17:00:20,2025-09-19 17:00:20
2559938,12,2,주차요금,"60분당 6,000원",3,2025-09-19 17:00:20,2025-09-19 17:00:20
3044038,12,0,입 장 료,무료,3,2025-09-19 17:00:20,2025-09-19 17:00:20
2773346,12,0,이용가능시설,"마을 / 식당 / 편의점 등
",3,2025-09-19 17:00:20,2025-09-19 17:00:20
2773346,12,1,입 장 료,"무료
",3,2025-09-19 17:00:20,2025-09-19 17:00:20
2773346,12,2,화장실,"있음
",3,2025-09-19 17:00:20,2025-09-19 17:00:20
2773346,12,3,주차요금,"- 5분당 200원<br>
- 일 주차요금 10,000원<br>
- 월정기 120,000(전일)",3,2025-09-19 17:00:20,2025-09-19 17:00:20
1117141,12,0,입 장 료,무료,3,2025-09-19 17:00:21,2025-09-19 17:00:21
1117141,12,1,화장실,있음,3,2025-09-19 17:00:21,2025-09-19 17:00:21
126523,12,0,입 장 료,무료,3,2025-09-19 17:00:22,2025-09-19 17:00:22
127942,12,0,화장실,있음,3,2025-09-19 17:00:22,2025-09-19 17:00:22
127942,12,1,이용가능시설,"사직단, 단군성전, 황학정, 어린이도서관, 종로시립도서관, 수영장",3,2025-09-19 17:00:22,2025-09-19 17:00:22
2992891,12,0,입 장 료,무료 ,3,2025-09-19 17:00:22,2025-09-19 17:00:22
2756150,12,0,화장실,가능 (남/녀 구분),3,2025-09-19 17:00:23,2025-09-19 17:00:23
2756150,12,1,이용가능시설,"인공폭포, 팔각정자, 육각정자, 야외무대, 음수대, 조합놀이대",3,2025-09-19 17:00:23,2025-09-19 17:00:23
2756150,12,2,주차요금,30분 720원,3,2025-09-19 17:00:23,2025-09-19 17:00:23
2638477,12,0,등산로,,1,2025-09-19 17:00:23,2025-09-19 17:00:23
2638477,12,1,관광코스안내,,2,2025-09-19 17:00:23,2025-09-19 17:00:23
2638477,12,2,입 장 료,무료,3,2025-09-19 17:00:23,2025-09-19 17:00:23
2638477,12,3,화장실,있음,3,2025-09-19 17:00:23,2025-09-19 17:00:23
2638477,12,4,한국어 안내서비스,,4,2025-09-19 17:00:23,2025-09-19 17:00:23
3106562,12,0,촬영장소,2023년도 MBC 방영드라마 ‘넘버스’,2,2025-09-19 17:00:23,2025-09-19 17:00:23
3106562,12,1,이용가능시설,카페 / 상설전시실 / 클라이밍 체험존 / 스포츠용품샵 등,3,2025-09-19 17:00:23,2025-09-19 17:00:23
3106562,12,2,시설이용료,"[상설전시실·기획전시실]<br>
- 무료<br>
[장비대여]<br>
- 암벽화 2,000원<br>
- 사물함 5,000원<br>
※ 자세한 사항은 홈페이지 참조 및 전화 문의 요망",3,2025-09-19 17:00:23,2025-09-19 17:00:23
3106562,12,3,화장실,있음,3,2025-09-19 17:00:23,2025-09-19 17:00:23
753994,12,0,화장실,있음 (남/녀 구분),3,2025-09-19 17:00:23,2025-09-19 17:00:23
753994,12,1,주차요금,기본 30분 300원 (5분 마다 50원),3,2025-09-19 17:00:23,2025-09-19 17:00:23
128933,12,0,화장실,있음(남/녀 구분),3,2025-09-19 17:00:24,2025-09-19 17:00:24
2773287,12,0,입 장 료,무료,3,2025-09-19 17:00:24,2025-09-19 17:00:24
2774468,12,0,화장실,있음 ,3,2025-09-19 17:00:24,2025-09-19 17:00:24
2774468,12,1,입 장 료,무료,3,2025-09-19 17:00:24,2025-09-19 17:00:24
756600,12,0,입 장 료,무료,3,2025-09-19 17:00:25,2025-09-19 17:00:25
3342991,12,0,,,1,2025-09-19 17:00:25,2025-09-19 17:00:25
3342991,12,1,,,2,2025-09-19 17:00:25,2025-09-19 17:00:25
3342991,12,2,입 장 료,무료 ,3,2025-09-19 17:00:25,2025-09-19 17:00:25
3342991,12,3,,,4,2025-09-19 17:00:25,2025-09-19 17:00:25
127557,12,0,화장실,있음,3,2025-09-19 17:00:25,2025-09-19 17:00:25
127557,12,1,입 장 료,무료,3,2025-09-19 17:00:25,2025-09-19 17:00:25
126488,12,0,관광코스안내,삼청공원 – 공원산책로 – 말바위 탐방로 – 팥배나무 숲 – 소나무 숲 – 서울성곽 일대,2,2025-09-19 17:00:26,2025-09-19 17:00:26
126488,12,1,이용가능시설,"삼청동문(암각), 배드민턴장, 테니스장, 어린이 놀이터, 약수터, 다목적 공터 및 매점 등",3,2025-09-19 17:00:26,2025-09-19 17:00:26
250147,12,0,화장실,있음,3,2025-09-19 17:00:26,2025-09-19 17:00:26
250147,12,1,입 장 료,무료,3,2025-09-19 17:00:26,2025-09-19 17:00:26
2507433,12,0,화장실,있음,3,2025-09-19 17:00:27,2025-09-19 17:00:27
2507433,12,1,내국인 예약안내,전화 예약(010-5216-8093),4,2025-09-19 17:00:27,2025-09-19 17:00:27
2507433,12,2,외국어 안내서비스,가능(영어),4,2025-09-19 17:00:27,2025-09-19 17:00:27
3006983,12,0,화장실,있음,3,2025-09-19 17:00:28,2025-09-19 17:00:28
2373328,12,0,화장실,있음(남녀 구분),3,2025-09-19 17:00:28,2025-09-19 17:00:28
2500207,12,0,등산로,,1,2025-09-19 17:00:29,2025-09-19 17:00:29
2500207,12,1,관광코스안내,,2,2025-09-19 17:00:29,2025-09-19 17:00:29
2500207,12,2,입 장 료,,3,2025-09-19 17:00:29,2025-09-19 17:00:29
2500207,12,3,한국어 안내서비스,,4,2025-09-19 17:00:29,2025-09-19 17:00:29
126529,12,0,화장실,있음,3,2025-09-19 17:00:29,2025-09-19 17:00:29
126529,12,1,입 장 료,무료 ,3,2025-09-19 17:00:29,2025-09-19 17:00:29
3085307,12,0,입 장 료,"색실한줄누비기 15,000원 / 모빌만들기 9,000원
",3,2025-09-19 17:00:30,2025-09-19 17:00:30
2455084,12,0,이용가능시설,체험학습관 / 전시홍보관 / 디지털 체험관 / 교욱회의장 ,3,2025-09-19 17:00:30,2025-09-19 17:00:30
2455084,12,1,주차요금,"기본 10분 1,000원 / 추가 10분당 1,000원",3,2025-09-19 17:00:30,2025-09-19 17:00:30
2455084,12,2,입 장 료,"무료
",3,2025-09-19 17:00:30,2025-09-19 17:00:30
2455084,12,3,화장실,있음,3,2025-09-19 17:00:30,2025-09-19 17:00:30
2455084,12,4,내국인 예약안내,홈페이지 및 전화로 사전 예약 필수,4,2025-09-19 17:00:30,2025-09-19 17:00:30
2661502,12,0,등산로,독립문역 5번 출구 - 독립 공원 - 서대문구 의회 – 한성과학고등학교 – 안산자락길,1,2025-09-19 17:00:31,2025-09-19 17:00:31
2661502,12,1,입 장 료,무료,3,2025-09-19 17:00:31,2025-09-19 17:00:31
128622,12,0,등산로,,1,2025-09-19 17:00:31,2025-09-19 17:00:31
128622,12,1,관광코스안내,,2,2025-09-19 17:00:31,2025-09-19 17:00:31
128622,12,2,화장실,있음,3,2025-09-19 17:00:31,2025-09-19 17:00:31
128622,12,3,입 장 료,무료,3,2025-09-19 17:00:31,2025-09-19 17:00:31
128622,12,4,외국어 안내서비스,,4,2025-09-19 17:00:31,2025-09-19 17:00:31
2773409,12,0,입 장 료,"무료 
",3,2025-09-19 17:00:31,2025-09-19 17:00:31
2773409,12,1,화장실,있음,3,2025-09-19 17:00:31,2025-09-19 17:00:31
1603296,12,0,화장실,있음,3,2025-09-19 17:00:32,2025-09-19 17:00:32
1265735,12,0,개방 구간,,1,2025-09-19 17:00:32,2025-09-19 17:00:32
1265735,12,1,관광코스안내,16코스: 가로공원주차장-신월청소년문화센터-달빛마을작은도서관-서서울호수공원-서서울예술교육센터-지양마을작은도서관,2,2025-09-19 17:00:32,2025-09-19 17:00:32
1265735,12,2,주차요금,"- 5분 당 50원<br>
※ 5분 미만도 5분 요금 징수",3,2025-09-19 17:00:32,2025-09-19 17:00:32
1265735,12,3,화장실,있음,3,2025-09-19 17:00:32,2025-09-19 17:00:32
1265735,12,4,이용가능시설,열린풀밭 / 100인의 식탁 / 재생정원 / 문화데크광장 / 몬드리안정원 / 중앙호수 / 소리분수 / 옥상정원,3,2025-09-19 17:00:32,2025-09-19 17:00:32
1265735,12,5,한국어 안내서비스,,4,2025-09-19 17:00:32,2025-09-19 17:00:32
1605977,12,0,등산로,,1,2025-09-19 17:00:32,2025-09-19 17:00:32
1605977,12,1,촬영장소,드라마 <따뜻한 말 한마디> 촬영지,2,2025-09-19 17:00:32,2025-09-19 17:00:32
1605977,12,2,입 장 료,무료,3,2025-09-19 17:00:32,2025-09-19 17:00:32
1605977,12,3,화장실,있음,3,2025-09-19 17:00:32,2025-09-19 17:00:32
1605977,12,4,주차요금,"30분당 2,000원 / 초과시 10분당 600원",3,2025-09-19 17:00:32,2025-09-19 17:00:32
1605977,12,5,한국어 안내서비스,,4,2025-09-19 17:00:32,2025-09-19 17:00:32
3019162,12,0,입 장 료,무료 ,3,2025-09-19 17:00:32,2025-09-19 17:00:32
945824,12,0,관 람 료,무료,3,2025-09-19 17:00:33,2025-09-19 17:00:33
231938,12,0,주차요금,"[주간 (07:00~22:00)]<br>
최초 30분 무료, 이후 10분당 500원 추가 요금 발생<br>
[야간 (22:00~07:00)]<br>
일괄 1,000원",3,2025-09-19 17:00:33,2025-09-19 17:00:33
231938,12,1,화장실,있음,3,2025-09-19 17:00:33,2025-09-19 17:00:33
252527,12,0,입 장 료,무료,3,2025-09-19 17:00:33,2025-09-19 17:00:33
250362,12,0,입 장 료,무료,3,2025-09-19 17:00:34,2025-09-19 17:00:34
126909,12,0,등산로,,1,2025-09-19 17:00:35,2025-09-19 17:00:35
126909,12,1,관광코스안내,,2,2025-09-19 17:00:35,2025-09-19 17:00:35
126909,12,2,입 장 료,무료,3,2025-09-19 17:00:35,2025-09-19 17:00:35
126909,12,3,화장실,있음,3,2025-09-19 17:00:35,2025-09-19 17:00:35
126909,12,4,한국어 안내서비스,,4,2025-09-19 17:00:35,2025-09-19 17:00:35
126522,12,0,화장실,있음,3,2025-09-19 17:00:35,2025-09-19 17:00:35
126522,12,1,이용가능시설,"벤치, 식수대",3,2025-09-19 17:00:35,2025-09-19 17:00:35
704507,12,0,화장실,있음,3,2025-09-19 17:00:36,2025-09-19 17:00:36
126804,12,0,화장실,있음,3,2025-09-19 17:00:36,2025-09-19 17:00:36
126804,12,1,입 장 료,무료,3,2025-09-19 17:00:36,2025-09-19 17:00:36
126517,12,0,입 장 료,무료,3,2025-09-19 17:00:37,2025-09-19 17:00:37
126515,12,0,입 장 료,무료,3,2025-09-19 17:00:37,2025-09-19 17:00:37
126515,12,1,화장실,있음,3,2025-09-19 17:00:37,2025-09-19 17:00:37
753989,12,0,입 장 료,무료 ,3,2025-09-19 17:00:38,2025-09-19 17:00:38
704506,12,0,화장실,있음,3,2025-09-19 17:00:38,2025-09-19 17:00:38
704506,12,1,입 장 료,무료,3,2025-09-19 17:00:38,2025-09-19 17:00:38
704506,12,2,외국어 안내서비스,"영어,일어,중국어 가능",4,2025-09-19 17:00:38,2025-09-19 17:00:38
231897,12,0,입 장 료,무료 ,3,2025-09-19 17:00:38,2025-09-19 17:00:38
127466,12,0,입 장 료,무료,3,2025-09-19 17:00:39,2025-09-19 17:00:39
126525,12,0,화장실,있음,3,2025-09-19 17:00:39,2025-09-19 17:00:39
126525,12,1,입 장 료,"1,000원<br>
※ 자세한 사항은 전화문의 요망",3,2025-09-19 17:00:39,2025-09-19 17:00:39
2764329,12,0,입 장 료,무료,3,2025-09-19 17:00:39,2025-09-19 17:00:39
126919,12,0,입 장 료,무료,3,2025-09-19 17:00:39,2025-09-19 17:00:39
128015,12,0,화장실,있음 ,3,2025-09-19 17:00:40,2025-09-19 17:00:40
126519,12,0,등산로,,1,2025-09-19 17:00:40,2025-09-19 17:00:40
126519,12,1,관광코스안내,,2,2025-09-19 17:00:40,2025-09-19 17:00:40
126519,12,2,입 장 료,"[개인]<br>
- 어른 (만 19세~64세) 500원<br>
- 어린이 (만 7세~18세) 300원<br>
[단체(30인 이상)]<br>
- 어른 (만 19세~64세) 400원<br>
- 어린이 (만 7세~18세) 200원<br>
※ 무료 : 만 6세 이하 / 만 65세 이상 / 국가유공자 / 장애우 등",3,2025-09-19 17:00:40,2025-09-19 17:00:40
126519,12,3,주차요금,"[경차] 1,000원<br>
[소형차] 2,000원<br>
[대형차(25인승 이상)] 4,000원",3,2025-09-19 17:00:40,2025-09-19 17:00:40
126519,12,4,이용가능시설,박물관 / 유구보호각 / 선사체험교실 / 복원움집 / 휴게공간 등,3,2025-09-19 17:00:40,2025-09-19 17:00:40
126519,12,5,화장실,있음,3,2025-09-19 17:00:40,2025-09-19 17:00:40
126519,12,6,외국어 안내서비스,,4,2025-09-19 17:00:40,2025-09-19 17:00:40
250330,12,0,입 장 료,무료,3,2025-09-19 17:00:40,2025-09-19 17:00:40
250330,12,1,화장실,있음,3,2025-09-19 17:00:40,2025-09-19 17:00:40
127216,12,0,화장실,있음,3,2025-09-19 17:00:41,2025-09-19 17:00:41
127216,12,1,입 장 료,무료,3,2025-09-19 17:00:41,2025-09-19 17:00:41
3057803,12,0,입 장 료,무료,3,2025-09-19 17:00:41,2025-09-19 17:00:41
252532,12,0,화장실,있음,3,2025-09-19 17:00:41,2025-09-19 17:00:41
252532,12,1,입 장 료,무료,3,2025-09-19 17:00:41,2025-09-19 17:00:41
252533,12,0,입 장 료,무료,3,2025-09-19 17:00:42,2025-09-19 17:00:42
252533,12,1,화장실,있음(남/녀화장실 구분),3,2025-09-19 17:00:42,2025-09-19 17:00:42
126527,12,0,입 장 료,"- 대인 1,000원<br>
- 외국인 1,000원<br>
- 지역주민 500원<br>
※ 무료 : 만24세 이하 청소년 / 만65세 이상 어르신 / 장애인 / 유공자",3,2025-09-19 17:00:42,2025-09-19 17:00:42
126527,12,1,화장실,있음,3,2025-09-19 17:00:42,2025-09-19 17:00:42
250358,12,0,등산로,,1,2025-09-19 17:00:42,2025-09-19 17:00:42
250358,12,1,관광코스안내,,2,2025-09-19 17:00:42,2025-09-19 17:00:42
250358,12,2,입 장 료,무료,3,2025-09-19 17:00:42,2025-09-19 17:00:42
250358,12,3,화장실,있음,3,2025-09-19 17:00:42,2025-09-19 17:00:42
250358,12,4,한국어 안내서비스,,4,2025-09-19 17:00:42,2025-09-19 17:00:42
127454,12,0,화장실,있음(남녀 구분),3,2025-09-19 17:00:43,2025-09-19 17:00:43
127454,12,1,입 장 료,무료,3,2025-09-19 17:00:43,2025-09-19 17:00:43
127454,12,2,한국어 안내서비스,"음성안내 가능<br />
- 운영시간 : 하계 09:00~18:00 / 동계 09:00~17:00<br />
- 대여비 : 1,100원<br />
※ MP3Player를 대여하고 운현궁을 거닐며 자유롭게 관람<br />
※ 매표소에서 대여권을 구입, MP3Player 대여소에 제출하여 이용<br />
※ MP3Player 대여시 신분증 또는 여권 필수 제시(MP3Player 반납시 반환함)<br />
※ 가방 및 소지품 보관 불가",4,2025-09-19 17:00:43,2025-09-19 17:00:43
127454,12,3,외국어 안내서비스,"음성안내 영어, 일본어, 중국어 가능<br />
- 운영시간 : 하계 09:00~18:00 / 동계 09:00~17:00<br />
- 대여비 : 1,100원<br />
※ MP3Player를 대여하고 운현궁을 거닐며 자유롭게 관람<br />
※ 매표소에서 대여권을 구입, MP3Player 대여소에 제출하여 이용<br />
※ MP3Player 대여시 신분증 또는 여권 필수 제시(MP3Player 반납시 반환함) <br />
※ 가방 및 소지품 보관 불가",4,2025-09-19 17:00:43,2025-09-19 17:00:43
250396,12,0,화장실,있음,3,2025-09-19 17:00:43,2025-09-19 17:00:43
250396,12,1,주차요금,무료,3,2025-09-19 17:00:43,2025-09-19 17:00:43
250396,12,2,입 장 료,"- 개인 1,000원<br>
- 단체(10인 이상) 800원",3,2025-09-19 17:00:43,2025-09-19 17:00:43
250325,12,0,입 장 료,무료,3,2025-09-19 17:00:44,2025-09-19 17:00:44
250325,12,1,화장실,있음,3,2025-09-19 17:00:44,2025-09-19 17:00:44
127616,12,0,입 장 료,"- 개인 1,000원<br>
- 단체(10인 이상) 800원",3,2025-09-19 17:00:44,2025-09-19 17:00:44
127616,12,1,화장실,있음,3,2025-09-19 17:00:44,2025-09-19 17:00:44
127616,12,2,주차요금,무료,3,2025-09-19 17:00:44,2025-09-19 17:00:44
735749,12,0,등산로,,1,2025-09-19 17:00:44,2025-09-19 17:00:44
